Timestamp,Latitude,Longitude,Velocity,Altitude
2024-12-09T19:12:57.096Z,29.214258888051887,-81.02615403424734,50,450
2024-12-09T19:12:57.309Z,29.210874181327508,-81.02099565814312,47,210
2024-12-09T19:12:57.522Z,29.21115994828989,-81.01900161786554,59,306
2024-12-09T19:12:57.733Z,29.210407928222846,-81.02008916638403,45,43
2024-12-09T19:12:57.947Z,29.21117240246219,-81.02528050362984,62,208
2024-12-09T19:12:58.159Z,29.212700869824435,-81.02373225649018,30,154
2024-12-09T19:12:58.370Z,29.208455644617374,-81.02386924977036,10,72
2024-12-09T19:12:58.583Z,29.215178021632738,-81.02621261534908,69,160
2024-12-09T19:12:58.796Z,29.21269347339627,-81.01948693122445,77,472
2024-12-09T19:12:59.006Z,29.214256347984847,-81.02609431785014,45,324
2024-12-09T19:12:59.217Z,29.207555417449147,-81.02068004384736,67,160
2024-12-09T19:12:59.430Z,29.214153279913248,-81.01987344033513,5,355
2024-12-09T19:12:59.643Z,29.212039185411264,-81.0188010925814,56,272
2024-12-09T19:12:59.855Z,29.20906056623381,-81.01975678238993,48,358
2024-12-09T19:13:00.067Z,29.214515311269757,-81.02622474684334,15,306
2024-12-09T19:13:00.279Z,29.21390479803788,-81.02678776035538,77,210
2024-12-09T19:13:00.493Z,29.210889510783876,-81.02631971665475,39,262
2024-12-09T19:13:00.705Z,29.21225424864329,-81.01839511936095,40,196
2024-12-09T19:13:00.917Z,29.21574913442274,-81.02194640793752,26,430
2024-12-09T19:13:01.130Z,29.209118335660992,-81.02651503527885,48,53
2024-12-09T19:13:01.342Z,29.213744294901414,-81.0228959163236,36,98
2024-12-09T19:13:01.555Z,29.21424859556636,-81.0205658984125,39,434
2024-12-09T19:13:01.767Z,29.214502578913606,-81.01864408069693,32,440
2024-12-09T19:13:01.979Z,29.213203170998625,-81.01794458834638,18,342
2024-12-09T19:13:02.192Z,29.205984281877875,-81.01983897019456,9,382
2024-12-09T19:13:02.405Z,29.211706857457614,-81.02194529843615,92,28
2024-12-09T19:13:02.616Z,29.21186728481091,-81.02383315732779,99,176
2024-12-09T19:13:02.828Z,29.213654144979824,-81.02199998895892,21,406
2024-12-09T19:13:03.040Z,29.21218061198079,-81.02581389903823,46,473
2024-12-09T19:13:03.252Z,29.213528277651335,-81.02300847538503,66,140
2024-12-09T19:13:03.464Z,29.20856976534912,-81.02709076082338,86,399
2024-12-09T19:13:03.676Z,29.209643951656766,-81.023341563347,27,403
2024-12-09T19:13:03.889Z,29.21178720428607,-81.02190629793449,76,276
2024-12-09T19:13:04.101Z,29.20955601649106,-81.01889883536576,58,372
2024-12-09T19:13:04.313Z,29.206674555302673,-81.02427878310186,46,17
2024-12-09T19:13:04.524Z,29.213394019950368,-81.02097562429331,93,167
2024-12-09T19:13:04.742Z,29.212826686668965,-81.02266761658468,54,453
2024-12-09T19:13:04.948Z,29.207541494172954,-81.0247798679214,43,290
2024-12-09T19:13:05.161Z,29.213188205750615,-81.02601034920465,34,58
2024-12-09T19:13:05.372Z,29.21426337500016,-81.01814792296013,75,381
2024-12-09T19:13:05.583Z,29.210497744760513,-81.022274408204,63,482
2024-12-09T19:13:05.796Z,29.21497000729107,-81.0186475281729,28,328
2024-12-09T19:13:06.006Z,29.210641304438127,-81.02425668339178,97,43
2024-12-09T19:13:06.220Z,29.21515966958639,-81.02028726476303,50,333
2024-12-09T19:13:06.433Z,29.212933515510983,-81.02516674997943,94,376
2024-12-09T19:13:06.646Z,29.207661203947662,-81.02103265060306,88,387
2024-12-09T19:13:06.859Z,29.20954214695636,-81.01902069556195,60,12
2024-12-09T19:13:07.071Z,29.211236559918383,-81.02124257352912,74,464
2024-12-09T19:13:07.282Z,29.210054143428717,-81.02357829861505,45,422
2024-12-09T19:13:07.494Z,29.208740131204735,-81.02079908158449,50,180
2024-12-09T19:13:07.708Z,29.212424161449256,-81.01899985704026,44,476
2024-12-09T19:13:07.921Z,29.206339502442624,-81.02690739802705,19,325
2024-12-09T19:13:08.134Z,29.214187364348877,-81.02436308885908,17,94
2024-12-09T19:13:08.347Z,29.21541095669372,-81.02190518265232,67,95
2024-12-09T19:13:08.557Z,29.206524677398775,-81.02560709268931,50,203
2024-12-09T19:13:08.769Z,29.213941387853733,-81.02472558545784,84,120
2024-12-09T19:13:08.982Z,29.21510406544329,-81.02748094440992,28,208
2024-12-09T19:13:09.194Z,29.214165391350214,-81.02238402981911,11,230
2024-12-09T19:13:09.406Z,29.207698397527253,-81.01933721631048,85,137
2024-12-09T19:13:09.618Z,29.214312418485193,-81.024851202418,90,253
2024-12-09T19:13:09.830Z,29.213488803133234,-81.02292529004681,83,430
2024-12-09T19:13:10.043Z,29.208384504121632,-81.01971413975348,1,229
2024-12-09T19:13:10.255Z,29.20868655892857,-81.02494781602431,47,58
2024-12-09T19:13:10.467Z,29.20899520368824,-81.01895339929506,84,109
2024-12-09T19:13:10.678Z,29.208986144355887,-81.0262253190477,11,138
2024-12-09T19:13:10.890Z,29.206680142708024,-81.02365606920024,30,164
2024-12-09T19:13:11.102Z,29.207971632163144,-81.02537939310221,41,161
2024-12-09T19:13:11.312Z,29.210514762166305,-81.01894484470056,55,213
2024-12-09T19:13:11.526Z,29.21049875157474,-81.02184867722082,28,244
2024-12-09T19:13:11.738Z,29.205892529195857,-81.01905382962035,9,362
2024-12-09T19:13:11.950Z,29.212128680482877,-81.02695943154343,30,174
2024-12-09T19:13:12.162Z,29.208175152205154,-81.02564932709625,94,254
2024-12-09T19:13:12.372Z,29.212031632125115,-81.02628473406803,84,31
2024-12-09T19:13:12.586Z,29.20890637526911,-81.01860499938385,13,136
2024-12-09T19:13:12.798Z,29.213429683690308,-81.0215892377642,61,467
2024-12-09T19:13:13.011Z,29.214040254567347,-81.02403905749983,49,425
2024-12-09T19:13:13.225Z,29.215656267314287,-81.0186694748092,99,406
2024-12-09T19:13:13.435Z,29.21432294906899,-81.02591714638108,66,250
2024-12-09T19:13:13.649Z,29.215614244197422,-81.02501709481513,34,380
2024-12-09T19:13:13.862Z,29.21359149798538,-81.02054407312899,0,44
2024-12-09T19:13:14.074Z,29.211346996017678,-81.02287441309798,97,24
2024-12-09T19:13:14.286Z,29.206530460660968,-81.0199692768178,48,341
2024-12-09T19:13:14.498Z,29.206839553549383,-81.02600736351658,61,140
2024-12-09T19:13:14.710Z,29.206894015502108,-81.02173931545869,97,167
2024-12-09T19:13:14.923Z,29.21380498639757,-81.02262348920964,93,357
2024-12-09T19:13:15.135Z,29.209093857521506,-81.02653311920245,57,41
2024-12-09T19:13:15.348Z,29.211729591625968,-81.02418417751346,29,97
2024-12-09T19:13:15.560Z,29.210435097944657,-81.0234697558854,54,374
2024-12-09T19:13:15.772Z,29.209936032238442,-81.02503590121124,76,249
2024-12-09T19:13:15.985Z,29.214238669835005,-81.02392317482186,55,171
2024-12-09T19:13:16.197Z,29.205841405881475,-81.02134702018029,24,80
2024-12-09T19:13:16.410Z,29.20846363053391,-81.02044814649275,23,371
2024-12-09T19:13:16.623Z,29.213278910851162,-81.01810771870512,30,287
2024-12-09T19:13:16.835Z,29.207943869194345,-81.02752715555586,78,407
2024-12-09T19:13:17.048Z,29.215002067729944,-81.01997998526134,92,335
2024-12-09T19:13:17.259Z,29.214484834861352,-81.02339129607299,36,180
2024-12-09T19:13:17.471Z,29.206264528744576,-81.02748213529378,59,3
2024-12-09T19:13:17.685Z,29.21537278174046,-81.02319786532829,52,490
2024-12-09T19:13:17.896Z,29.210060705683215,-81.02486233652806,51,4
2024-12-09T19:13:18.109Z,29.20654634491609,-81.02612762824994,42,377
2024-12-09T19:13:18.321Z,29.20673249397514,-81.01875744119232,69,183
2024-12-09T19:13:18.534Z,29.20721669238764,-81.02482322952442,22,292
2024-12-09T19:13:18.746Z,29.215098532215848,-81.02405182870818,78,203
2024-12-09T19:13:18.956Z,29.206088418023025,-81.02097885324149,53,455
2024-12-09T19:13:19.168Z,29.212498723369016,-81.025841801952,4,289
2024-12-09T19:13:19.382Z,29.214608000548104,-81.0198823149724,3,256
2024-12-09T19:13:19.593Z,29.214818024618815,-81.01876696445596,52,132
2024-12-09T19:13:19.806Z,29.21341506311466,-81.02373575383947,58,277
2024-12-09T19:13:20.019Z,29.213538824815544,-81.02236324380368,48,126
2024-12-09T19:13:20.230Z,29.207633910921167,-81.02360804958309,73,368
2024-12-09T19:13:20.442Z,29.21556658571715,-81.02693365341061,34,107
2024-12-09T19:13:20.653Z,29.20897929882411,-81.02527979518709,71,409
2024-12-09T19:13:20.865Z,29.21176713770196,-81.02132443956448,70,395
2024-12-09T19:13:21.078Z,29.211879413664636,-81.02112260387996,24,446
2024-12-09T19:13:21.289Z,29.21321998948831,-81.01897487835542,17,292
2024-12-09T19:13:21.502Z,29.215394377530828,-81.0278241622333,41,189
2024-12-09T19:13:21.713Z,29.210477314057286,-81.0190204577442,11,334
2024-12-09T19:13:21.923Z,29.212020430222648,-81.01929476551135,97,261
2024-12-09T19:13:22.134Z,29.20783064706493,-81.02617747157058,67,384
2024-12-09T19:13:22.346Z,29.21043428739465,-81.02387470784694,11,33
2024-12-09T19:13:22.558Z,29.211756893963265,-81.02308856610325,60,83
2024-12-09T19:13:22.770Z,29.213581073303516,-81.0194241882989,79,388
2024-12-09T19:13:22.983Z,29.208831624777858,-81.02074375047616,65,263
2024-12-09T19:13:23.194Z,29.206708528720416,-81.02076154854502,94,93
2024-12-09T19:13:23.406Z,29.209877831052705,-81.02135873733131,80,435
2024-12-09T19:13:23.617Z,29.20704649997902,-81.025273923711,45,54
2024-12-09T19:13:23.830Z,29.21484982024368,-81.01908405691994,55,81
2024-12-09T19:13:24.041Z,29.213161710093917,-81.0273125526561,1,110
2024-12-09T19:13:24.252Z,29.20987443078703,-81.02709333546812,34,47
2024-12-09T19:13:24.463Z,29.208293013631977,-81.02087371442661,26,327
2024-12-09T19:13:24.675Z,29.21538810208017,-81.02658631451793,74,131
2024-12-09T19:13:24.888Z,29.213945727019574,-81.02136052030777,90,63
2024-12-09T19:13:25.102Z,29.21548221802673,-81.02030391607063,96,190
2024-12-09T19:13:25.315Z,29.212105716196355,-81.0220235562779,58,17
2024-12-09T19:13:25.526Z,29.214074553073406,-81.02693009086303,68,492
2024-12-09T19:13:25.737Z,29.2060929022709,-81.02158010483444,5,89
2024-12-09T19:13:25.951Z,29.2145990582341,-81.02269220208404,13,277
2024-12-09T19:13:26.163Z,29.207548729243623,-81.01966018547796,57,308
2024-12-09T19:13:26.377Z,29.214275650226384,-81.02640203235866,42,381
2024-12-09T19:13:27.276Z,29.20794400866189,-81.02557423015308,96,65
2024-12-09T19:13:27.488Z,29.20956536801562,-81.0198043737621,83,165
2024-12-09T19:13:27.702Z,29.20835520780829,-81.02562785290543,32,122
2024-12-09T19:13:27.913Z,29.21273901154733,-81.02394842200607,98,87
2024-12-09T19:13:28.126Z,29.211350958233066,-81.02424740122439,37,378
2024-12-09T19:13:28.339Z,29.21470563270067,-81.01994836979706,34,251
2024-12-09T19:13:28.551Z,29.21195911746525,-81.01804931457522,44,346
2024-12-09T19:13:28.763Z,29.213602723577257,-81.0277510010135,61,160
2024-12-09T19:13:28.974Z,29.206824958782768,-81.02304394027666,98,291
2024-12-09T19:13:29.185Z,29.215192804511315,-81.02094330374608,59,294
2024-12-09T19:13:29.396Z,29.210825084514827,-81.01830243049041,41,205
2024-12-09T19:13:29.609Z,29.208963857745655,-81.02594736138482,1,392
2024-12-09T19:13:29.822Z,29.211886719340615,-81.02616010057204,75,283
2024-12-09T19:13:30.033Z,29.207459516564974,-81.02209729219089,82,274
2024-12-09T19:13:30.244Z,29.214577422493782,-81.02320497782968,56,484
2024-12-09T19:13:30.454Z,29.20901188584781,-81.02143998542778,13,143
2024-12-09T19:13:30.666Z,29.211522789392244,-81.02266227132655,51,273
2024-12-09T19:13:30.881Z,29.20763186061729,-81.02185242430454,8,101
2024-12-09T19:13:31.093Z,29.21390171346643,-81.02580317802291,60,220
2024-12-09T19:13:31.305Z,29.211252044357323,-81.02560946775189,0,369
2024-12-09T19:13:31.515Z,29.208746107236134,-81.02438414178128,84,309
2024-12-09T19:13:31.727Z,29.210075095556654,-81.02519260845176,68,404
2024-12-09T19:13:31.940Z,29.20584599725449,-81.0220225966131,2,482
2024-12-09T19:13:32.153Z,29.212196200937402,-81.02286638879654,85,172
2024-12-09T19:13:32.365Z,29.215661938246857,-81.01957359540813,36,69
2024-12-09T19:13:32.578Z,29.210184300678712,-81.02173050350157,47,452
2024-12-09T19:13:32.790Z,29.21320982896371,-81.02300619272962,59,27
2024-12-09T19:13:33.001Z,29.20949230829919,-81.02539303652783,38,150
2024-12-09T19:13:33.213Z,29.20859888191398,-81.02045047360849,17,11
2024-12-09T19:13:33.425Z,29.211032793787574,-81.01934385540325,13,105
2024-12-09T19:13:33.638Z,29.20811653343546,-81.02652721904184,61,155
2024-12-09T19:13:33.849Z,29.212730289621163,-81.02389866920103,88,118
2024-12-09T19:13:34.061Z,29.20664013988312,-81.02064013528772,83,404
2024-12-09T19:13:34.272Z,29.21337116169757,-81.02129881943144,89,158
2024-12-09T19:13:34.484Z,29.20712041393696,-81.01958563414779,59,498
2024-12-09T19:13:34.698Z,29.208512559757853,-81.01797753225955,1,180
2024-12-09T19:13:34.910Z,29.213958867923697,-81.02204900535796,9,492
2024-12-09T19:13:35.122Z,29.210934412427193,-81.0198665471823,90,25
2024-12-09T19:13:35.335Z,29.214541263295924,-81.01953454893071,78,370
2024-12-09T19:13:35.546Z,29.21157679969338,-81.01803020421963,83,179
2024-12-09T19:13:35.758Z,29.21227954831179,-81.01787922068584,10,416
2024-12-09T19:13:35.973Z,29.21256332509114,-81.01990930994411,56,440
2024-12-09T19:13:36.185Z,29.215198233190133,-81.02695154945752,13,189
2024-12-09T19:13:36.397Z,29.21163388417064,-81.01869015126631,5,22
2024-12-09T19:13:36.611Z,29.209826025891033,-81.02710438116682,72,437
2024-12-09T19:13:36.823Z,29.208041726261104,-81.02465686279604,38,220
2024-12-09T19:13:37.036Z,29.215426915234417,-81.02321801236465,93,145
2024-12-09T19:13:37.247Z,29.21261214566018,-81.02294007869611,7,137
2024-12-09T19:13:37.461Z,29.21060251990496,-81.0188547222213,68,150
2024-12-09T19:13:37.675Z,29.210869562551384,-81.02074158417209,39,94
2024-12-09T19:13:37.888Z,29.211577554139915,-81.02015399809537,94,125
2024-12-09T19:13:38.099Z,29.212004748259563,-81.01999362025128,36,297
2024-12-09T19:13:38.311Z,29.211305010130882,-81.02418212423481,23,296
2024-12-09T19:13:38.524Z,29.210482322467097,-81.0190088944004,48,476
2024-12-09T19:13:38.735Z,29.20795554313025,-81.0217929923473,27,258
2024-12-09T19:13:38.947Z,29.21258031842253,-81.01895926782875,36,63
2024-12-09T19:13:39.159Z,29.207324966079824,-81.02348384375014,97,336
2024-12-09T19:13:39.372Z,29.211358665705113,-81.024447841527,55,241
2024-12-09T19:13:39.583Z,29.206185010123228,-81.0220805793838,50,393
2024-12-09T19:13:39.795Z,29.214766489542015,-81.02728060273245,46,479
2024-12-09T19:13:40.008Z,29.207314280534668,-81.01863490479802,5,74
2024-12-09T19:13:40.221Z,29.210954321875285,-81.0199140846055,18,71
2024-12-09T19:13:40.433Z,29.21071201326665,-81.02632645353019,78,213
2024-12-09T19:13:40.645Z,29.207811687148034,-81.02666835081912,81,177
2024-12-09T19:13:40.856Z,29.212791252967016,-81.02396143669222,93,191
2024-12-09T19:13:41.068Z,29.209881586365956,-81.01962454381395,97,402
2024-12-09T19:13:41.281Z,29.211870620518667,-81.01955738406372,22,113
2024-12-09T19:13:41.492Z,29.213962479075622,-81.01830593259845,7,441
2024-12-09T19:13:41.703Z,29.20992022056097,-81.02703283638648,49,388
2024-12-09T19:13:41.917Z,29.212042483928744,-81.01905021506188,77,492
2024-12-09T19:13:42.131Z,29.207328451469596,-81.02753448308063,15,497
2024-12-09T19:13:42.343Z,29.21226536278682,-81.02775375725835,49,483
2024-12-09T19:13:42.554Z,29.214201147461008,-81.02395048631263,0,426
2024-12-09T19:13:42.766Z,29.205909753330314,-81.01905475872573,13,409
2024-12-09T19:13:42.977Z,29.211046667114903,-81.0219251675659,56,353
2024-12-09T19:13:43.190Z,29.215141048839804,-81.0241369478092,63,342
2024-12-09T19:13:43.403Z,29.21521050398008,-81.0247068206142,50,179
2024-12-09T19:13:43.616Z,29.209170745730493,-81.02396926634627,91,111
2024-12-09T19:13:43.827Z,29.210855941622903,-81.02143043430604,34,328
2024-12-09T19:13:44.040Z,29.211739747477395,-81.02103962391864,13,310
2024-12-09T19:13:44.253Z,29.20900147529132,-81.02770933093008,37,224
2024-12-09T19:13:44.465Z,29.209314620306472,-81.02165628512203,82,435
2024-12-09T19:13:44.677Z,29.20656877118571,-81.02133348816187,82,361
2024-12-09T19:13:44.888Z,29.207630362294328,-81.02737709493029,52,214
2024-12-09T19:13:45.101Z,29.207047026765462,-81.01866355511201,43,476
2024-12-09T19:13:45.312Z,29.20868635341431,-81.01958962671216,10,133
2024-12-09T19:13:45.523Z,29.207142654712406,-81.01990920982755,67,381
2024-12-09T19:13:45.737Z,29.212394361887796,-81.02271747524728,22,48
2024-12-09T19:13:45.950Z,29.215611514339194,-81.02193057883993,66,305
2024-12-09T19:13:46.162Z,29.206877145438114,-81.023572142663,3,196
2024-12-09T19:13:46.375Z,29.207251822754287,-81.02492118039949,16,76
2024-12-09T19:13:46.588Z,29.206585813372254,-81.02631290708909,57,210
2024-12-09T19:13:46.800Z,29.210088216221916,-81.02710434113585,94,198
2024-12-09T19:13:47.013Z,29.208668485189957,-81.02361195577991,36,183
2024-12-09T19:13:47.224Z,29.208685020012794,-81.01818151769355,30,403
2024-12-09T19:13:47.438Z,29.212619645269417,-81.01897020084571,17,367
2024-12-09T19:13:47.648Z,29.21135886799433,-81.02427301942853,51,229
2024-12-09T19:13:47.861Z,29.210513466726297,-81.02363112922686,80,162
2024-12-09T19:13:48.072Z,29.215753558805478,-81.02685340125977,32,376
2024-12-09T19:13:48.282Z,29.207328355619527,-81.01811940461194,25,327
2024-12-09T19:13:48.494Z,29.206766237676174,-81.02287239267186,94,449
2024-12-09T19:13:48.708Z,29.214128108384816,-81.02529101242554,64,398
2024-12-09T19:13:48.920Z,29.21546454449944,-81.02058913452515,70,380
2024-12-09T19:13:49.131Z,29.207104548084885,-81.02087968236076,61,212
2024-12-09T19:13:49.343Z,29.206116474286954,-81.01901552060336,47,208
2024-12-09T19:13:49.556Z,29.215037999806842,-81.0264376017134,58,353
2024-12-09T19:13:49.768Z,29.213864204267107,-81.02045458029203,82,180
2024-12-09T19:13:49.979Z,29.21010412268198,-81.02421465985601,50,70
2024-12-09T19:13:50.191Z,29.21290081455197,-81.0268637500172,64,359
2024-12-09T19:13:50.404Z,29.21181426533496,-81.02051261516083,65,426
2024-12-09T19:13:50.616Z,29.213362186298067,-81.02350481976087,32,54
2024-12-09T19:13:50.827Z,29.20709305281934,-81.02007297203058,93,269
2024-12-09T19:13:51.040Z,29.208400371050924,-81.0272130897452,8,126
2024-12-09T19:13:51.253Z,29.207905232830257,-81.02524001616652,31,22
2024-12-09T19:13:51.463Z,29.206067198412246,-81.01902334504703,47,336
2024-12-09T19:13:51.676Z,29.214778331222025,-81.02678078775536,5,202
2024-12-09T19:13:51.890Z,29.21299243619637,-81.02761899415833,92,258
2024-12-09T19:13:52.103Z,29.21248225607387,-81.01942911791232,24,96
2024-12-09T19:13:52.316Z,29.2074137135774,-81.02437035216509,72,384
2024-12-09T19:13:52.527Z,29.214747055951264,-81.02488118403713,83,272
2024-12-09T19:13:52.739Z,29.209724735950783,-81.01986462739703,41,148
2024-12-09T19:13:52.951Z,29.20899656533063,-81.02533352376706,82,402
2024-12-09T19:13:53.163Z,29.214734768300605,-81.02294795277926,48,18
2024-12-09T19:13:53.377Z,29.21216732426595,-81.02249024895546,26,105
2024-12-09T19:13:53.587Z,29.21289427078358,-81.02483712858731,95,161
2024-12-09T19:13:53.799Z,29.207790882745783,-81.02041968882548,25,320
2024-12-09T19:13:54.011Z,29.214955358031638,-81.02534943809664,11,8
2024-12-09T19:13:54.223Z,29.209052729425967,-81.02015108084359,5,19
2024-12-09T19:13:54.434Z,29.209365793605382,-81.02765328931633,39,307
2024-12-09T19:13:54.647Z,29.212019023843872,-81.02475899704355,48,136
2024-12-09T19:13:54.859Z,29.214784542811632,-81.0270611806701,78,43
2024-12-09T19:13:55.070Z,29.20940616141706,-81.01990043382771,96,309
2024-12-09T19:13:55.282Z,29.213016920593834,-81.01926609561126,58,298
2024-12-09T19:13:55.492Z,29.20852137428319,-81.02661825490944,9,298
2024-12-09T19:13:55.703Z,29.20696292301149,-81.0268212851963,69,346
2024-12-09T19:13:55.917Z,29.213086880770124,-81.02187275384765,51,368
2024-12-09T19:13:56.129Z,29.207362274735466,-81.02160986465343,17,176
2024-12-09T19:13:56.341Z,29.213168058809284,-81.02304349870516,26,282
2024-12-09T19:13:56.553Z,29.211455311549084,-81.02473440177094,37,139
2024-12-09T19:13:56.767Z,29.20649905891937,-81.02079008875393,26,241
2024-12-09T19:13:56.981Z,29.209316672006683,-81.01905195427776,98,459
2024-12-09T19:13:57.193Z,29.208761949434574,-81.02490243845988,24,30
2024-12-09T19:13:57.406Z,29.21454876122812,-81.0237224085841,58,52
2024-12-09T19:13:57.618Z,29.207458390236187,-81.02368164540671,25,217
2024-12-09T19:13:57.831Z,29.211025888442073,-81.01900777886884,61,202
2024-12-09T19:13:58.043Z,29.206454614964667,-81.01981785969866,56,91
2024-12-09T19:13:58.254Z,29.214558906610854,-81.01867948324802,32,448
2024-12-09T19:13:58.467Z,29.207349504375795,-81.02302875595497,47,22
2024-12-09T19:13:58.678Z,29.214810891322863,-81.02544441527668,98,280
2024-12-09T19:13:58.889Z,29.210624529821832,-81.01827614470459,8,55
2024-12-09T19:13:59.101Z,29.214112741248297,-81.02643674903845,94,116
2024-12-09T19:13:59.313Z,29.2074746029732,-81.02727835207644,70,407
2024-12-09T19:13:59.525Z,29.21353717945151,-81.02138923010656,70,19
2024-12-09T19:13:59.735Z,29.212629024539652,-81.02289697589512,22,395
2024-12-09T19:13:59.948Z,29.20993252296138,-81.02061734230388,94,149
2024-12-09T19:14:00.160Z,29.209972049465563,-81.01812265694103,82,218
2024-12-09T19:14:00.373Z,29.209613489291158,-81.01987129868576,75,377
2024-12-09T19:14:00.585Z,29.209517731578416,-81.02639571623381,55,440
2024-12-09T19:14:00.797Z,29.20939690560756,-81.02605396601636,61,361
2024-12-09T19:14:01.009Z,29.210747905859794,-81.02575008322675,42,325
2024-12-09T19:14:01.221Z,29.209304104070753,-81.01793835858467,39,116
2024-12-09T19:14:01.433Z,29.210098486829782,-81.02406097430381,90,332
2024-12-09T19:14:01.646Z,29.211756438500306,-81.02136494013767,43,210
2024-12-09T19:14:01.858Z,29.21098411819525,-81.01921943326968,40,213
2024-12-09T19:14:02.069Z,29.21434925958131,-81.0268326827102,29,47
2024-12-09T19:14:02.282Z,29.212502355009963,-81.02509634066779,40,49
2024-12-09T19:14:02.494Z,29.208679251401403,-81.0249087670602,55,184
2024-12-09T19:14:02.707Z,29.207405990984793,-81.0183626828786,17,420
2024-12-09T19:14:02.919Z,29.208863499472294,-81.02356222321306,50,271
2024-12-09T19:14:03.131Z,29.20977173446253,-81.02479368535113,49,192
2024-12-09T19:14:03.344Z,29.210975998822764,-81.02406405072665,92,459
2024-12-09T19:14:03.555Z,29.210869078729893,-81.01975273218694,80,417
2024-12-09T19:14:03.768Z,29.213463424932954,-81.02379572740213,7,398
2024-12-09T19:14:03.980Z,29.209363473728622,-81.01945682181825,43,398
2024-12-09T19:14:04.193Z,29.210244122004394,-81.02584048844744,56,229
2024-12-09T19:14:04.404Z,29.21310610523439,-81.02252040754233,16,318
2024-12-09T19:14:04.617Z,29.206372789727197,-81.02537759604708,28,374
2024-12-09T19:14:04.830Z,29.206284311454922,-81.02163166784095,73,225
2024-12-09T19:14:05.040Z,29.214858592436617,-81.02543459976343,39,116
2024-12-09T19:14:05.252Z,29.214227807622816,-81.02716780349913,33,64
2024-12-09T19:14:05.464Z,29.20818000893083,-81.01823899084822,91,468
2024-12-09T19:14:05.674Z,29.20964467281423,-81.02218132883701,28,274
2024-12-09T19:14:05.887Z,29.207677161061817,-81.02177951830507,58,178
2024-12-09T19:14:06.100Z,29.211912057243996,-81.02612024717742,34,114
2024-12-09T19:14:06.312Z,29.21563114661163,-81.0209277998518,34,90
2024-12-09T19:14:06.523Z,29.21297396458094,-81.01971390608708,62,130
2024-12-09T19:14:06.737Z,29.210004138075043,-81.01788122955392,60,224
2024-12-09T19:14:06.948Z,29.214475538451772,-81.0248115140003,58,291
2024-12-09T19:14:07.161Z,29.21414917991915,-81.017886063604,20,238
2024-12-09T19:14:07.373Z,29.212837414199413,-81.02066904411089,95,186
2024-12-09T19:14:07.585Z,29.212726363732923,-81.02278007261467,79,352
2024-12-09T19:14:07.797Z,29.214746080822863,-81.02573287364645,82,87
2024-12-09T19:14:08.010Z,29.213548158902324,-81.02215752551932,63,21
2024-12-09T19:14:08.221Z,29.208840431513178,-81.02173453391747,94,187
2024-12-09T19:14:08.433Z,29.208635629901192,-81.02375705852127,73,355
2024-12-09T19:14:08.646Z,29.21114903337492,-81.01807358694039,46,410
2024-12-09T19:14:08.859Z,29.208896550488408,-81.0239698688696,55,447
2024-12-09T19:14:09.072Z,29.214222295629895,-81.02340428722825,65,170
2024-12-09T19:14:09.284Z,29.20894558690082,-81.02642223504934,20,112
2024-12-09T19:14:09.498Z,29.207667568554424,-81.01860943721279,51,424
2024-12-09T19:14:09.712Z,29.210449268492322,-81.02584520906595,17,41
2024-12-09T19:14:09.925Z,29.210621977835796,-81.02631407747641,4,12
2024-12-09T19:14:10.137Z,29.206838550136936,-81.02771269708337,2,286
2024-12-09T19:14:10.351Z,29.21304628220925,-81.02688972969732,34,286
2024-12-09T19:14:10.562Z,29.21139088850822,-81.02749633227238,81,52
2024-12-09T19:14:10.774Z,29.209534317364504,-81.02053432747289,13,341
2024-12-09T19:14:10.988Z,29.208355763382247,-81.02094610809607,86,184
2024-12-09T19:14:11.202Z,29.209217079145194,-81.0211885067563,3,453
2024-12-09T19:14:11.414Z,29.20633348428775,-81.0189084579749,46,212
2024-12-09T19:14:11.627Z,29.21140426175271,-81.02155003441094,30,209
2024-12-09T19:14:11.839Z,29.206054335448208,-81.02556249740913,34,227
2024-12-09T19:14:12.052Z,29.21149362594014,-81.02603366919952,9,453
2024-12-09T19:14:12.264Z,29.215045277631088,-81.02632454780546,20,244
2024-12-09T19:14:12.474Z,29.210822834179698,-81.0179636518497,20,297
2024-12-09T19:14:12.686Z,29.20751159081335,-81.02243955390925,68,159
2024-12-09T19:14:12.898Z,29.21271453960283,-81.02660601898995,62,36
2024-12-09T19:14:13.111Z,29.215644010323604,-81.02709200905718,70,73
2024-12-09T19:14:13.322Z,29.213560536941078,-81.02250958674857,86,408
2024-12-09T19:14:13.533Z,29.212375310923335,-81.02093081783526,63,179
2024-12-09T19:14:13.745Z,29.208090782550226,-81.02486070299437,66,76
2024-12-09T19:14:13.956Z,29.21547400954439,-81.0265248911652,43,173
2024-12-09T19:14:14.170Z,29.2058551939904,-81.01996791577658,65,404
2024-12-09T19:14:14.382Z,29.20922510242014,-81.02515707314473,62,371
2024-12-09T19:14:14.595Z,29.214973800789842,-81.0234400823419,51,305
2024-12-09T19:14:14.806Z,29.206601691356347,-81.02043119533415,10,55
2024-12-09T19:14:15.019Z,29.21323221716861,-81.02157661719512,42,445
2024-12-09T19:14:15.232Z,29.20950374530503,-81.02475095321172,69,138
2024-12-09T19:14:15.445Z,29.21014429468068,-81.02305909162273,81,135
